edges
"(9910156, 9211079)"
"(9910156, 9809164)"
"(9701047, 9610237)"
"(9905038, 9904216)"
"(9809010, 9610062)"
"(9905092, 9902189)"
"(9412143, 9211036)"
"(9902101, 9803263)"
"(9603184, 9506163)"
"(9612236, 9308136)"
"(9801115, 9609015)"
"(9801058, 9512157)"
"(9902101, 9605012)"
"(9902099, 9511098)"
"(9511140, 9404015)"
"(9608190, 9304008)"
"(9904208, 9306103)"
"(9705202, 9404135)"
"(9512095, 9210075)"
"(9702058, 9512085)"
"(9501039, 9309030)"
"(9811012, 9511033)"
"(9511143, 9302109)"
"(9505187, 9312036)"
"(9704110, 9612151)"
"(9306013, 9206063)"
"(9910091, 9801004)"
"(9704110, 9704011)"
"(9610083, 9608057)"
"(9912261, 9809061)"
"(9605132, 9409166)"
"(9605052, 9603184)"
"(9710105, 9511058)"
"(9910127, 9701027)"
"(9804143, 9607104)"
"(9912107, 9203037)"
"(9608125, 9509142)"
"(9803249, 9206028)"
"(9705024, 9312036)"
"(9811004, 9705024)"
"(9611052, 9608125)"
"(9701101, 9408084)"
"(9903129, 9304008)"
"(9803073, 9608190)"
"(9905039, 9404015)"
"(9704043, 9503181)"
"(9912024, 9904104)"
"(9811012, 9606076)"
"(9404135, 9206028)"
"(9410121, 2114)"
"(9303157, 9210071)"
"(9603156, 9212129)"
"(9904208, 9304008)"
"(9801058, 9306103)"
"(9510026, 9508024)"
"(9902101, 9312036)"
"(9905092, 9802092)"
"(9707237, 9601050)"
"(9607234, 9407022)"
"(9805198, 9503101)"
"(9903092, 9408112)"
"(9806170, 9404015)"
"(9707086, 9707069)"
"(9910007, 9608063)"
"(9908146, 9710105)"
"(9311157, 9307030)"
"(9512085, 9212129)"
"(9608063, 9410126)"
"(9507052, 9301042)"
"(9811004, 9401154)"
"(9902189, 9803249)"
"(9801008, 9511098)"
"(9709066, 9512129)"
"(9911094, 9203036)"
"(9712207, 9606030)"
"(9811070, 9211079)"
"(9703210, 9201020)"
"(9808041, 9605132)"
"(9809061, 9407135)"
"(9808095, 9804029)"
"(9801058, 9201020)"
"(9605112, 9207015)"
"(9507052, 9409184)"
"(9304049, 9203037)"
"(9910071, 9203037)"
"(9610209, 9503227)"
"(9410198, 9208047)"
"(9808041, 9211068)"
"(9302010, 9203036)"
"(9912107, 9607104)"
"(9911094, 9811012)"
"(9902126, 9603169)"
"(9605216, 9309030)"
"(9307078, 9307035)"
"(9808095, 9610083)"
"(9804143, 9606030)"
"(9904216, 9509099)"
"(9605132, 9512085)"
"(9805092, 9804200)"
"(9703113, 9303157)"
"(9503101, 9306079)"
"(9902192, 9203037)"
"(9601050, 9203036)"
"(9603114, 9512210)"
"(9912024, 9902126)"
"(9910136, 9412152)"
"(9911094, 9304008)"
"(9904104, 9405159)"
"(9910091, 9704021)"
"(9706036, 9604072)"
"(9604072, 9404135)"
"(9803231, 9612190)"
"(9703210, 9203037)"
"(9705161, 9306028)"
"(9408112, 9405072)"
"(9705161, 9210075)"
"(9708163, 9409184)"
"(9902101, 9701047)"
"(9803262, 9306103)"
"(9803025, 9608063)"
"(9703057, 9607234)"
"(9705202, 9603184)"
"(9803071, 9611052)"
"(9612151, 9601050)"
"(9903048, 9605052)"
"(9612111, 9506163)"
"(9910156, 9803031)"
"(9502037, 9206028)"
"(9801058, 9703204)"
"(9910087, 9507143)"
"(9808095, 9305122)"
"(9910071, 9307078)"
"(9808041, 9309030)"
"(9704043, 9506163)"
"(9912261, 9911112)"
"(9812217, 9410121)"
"(9703113, 9504108)"
"(9307059, 9203036)"
"(9903048, 9305122)"
"(9711061, 9409184)"
"(9909114, 9404186)"
"(9603169, 9412119)"
"(9808041, 9412143)"
"(9411158, 9206063)"
"(9704001, 9303140)"
"(9801004, 9508024)"
"(9910156, 9907140)"
"(9707217, 9605132)"
"(9803249, 9506033)"
"(9902126, 9509142)"
"(9608036, 9207015)"
"(9404015, 9210100)"
"(9307059, 9305122)"
"(9707086, 9612111)"
"(9912261, 9502037)"
"(9704043, 9407022)"
"(9611052, 9408112)"
"(9412119, 9311052)"
"(9805198, 9703113)"
"(9508122, 9307078)"
"(9608063, 9311157)"
"(9808095, 9608063)"
"(9901023, 9711061)"
"(9903048, 9812217)"
"(9907081, 9410042)"
"(9403132, 9306079)"
"(9909114, 9404015)"
"(9911094, 9809147)"
"(9512085, 9311041)"
"(9910071, 9304008)"
"(9210011, 9206028)"
"(9904208, 9803073)"
"(9802019, 9604072)"
"(9612093, 9306028)"
"(9503101, 9412119)"
"(9803206, 9701047)"
"(9703210, 9407022)"
"(9504108, 9407135)"
"(9904208, 9503181)"
"(9804143, 9404015)"
"(9803073, 9801058)"
"(9408112, 9310083)"
"(9510026, 9508045)"
"(9808041, 9701160)"
"(9803263, 9208047)"
"(9910156, 9705139)"
"(9512095, 9306028)"
"(9902126, 9809164)"
"(9704110, 9311041)"
"(9910087, 9810163)"
"(9904208, 9410159)"
"(9707237, 9410198)"
"(9712207, 9404015)"
"(9808095, 9602058)"
"(9901136, 9206028)"
"(9410121, 9410042)"
"(9703166, 9612236)"
"(9712207, 9311052)"
"(9605012, 9601164)"
"(9704110, 9703057)"
"(9507052, 9412143)"
"(9905060, 9902149)"
"(9812217, 9512210)"
"(9712119, 9304008)"
"(9902126, 9412056)"
"(9910127, 9602058)"
"(9609015, 9501033)"
"(9709066, 9512210)"
"(9511017, 9302109)"
"(9803263, 9503181)"
"(9608190, 9207015)"
"(9405018, 9206063)"
"(9812217, 9404093)"
"(9709220, 9302109)"
"(9704001, 9411075)"
"(9704043, 9701168)"
"(9911094, 9701027)"
"(9905152, 9804143)"
"(9803249, 9604072)"
"(9911112, 9701027)"
"(9909114, 9409184)"
"(9910119, 9508122)"
"(9603009, 9210071)"
"(9707086, 9603184)"
"(9911065, 9612236)"
"(9905039, 9602058)"
"(9903048, 9701160)"
"(9701096, 9211068)"
"(9704043, 9605109)"
"(9811012, 9508024)"
"(9805092, 9801058)"
"(9804143, 9707237)"
"(9905039, 9606030)"
"(9911112, 9501070)"
"(9910119, 9512085)"
"(9707148, 9212129)"
"(9605052, 9302109)"
"(9812217, 9508024)"
"(9705161, 9703113)"
"(9503209, 9211068)"
"(9707148, 9412056)"
"(9701027, 9502037)"
"(9910156, 9908146)"
"(9709220, 9701047)"
"(9811004, 9606030)"
"(9809010, 9803263)"
"(9603009, 9602058)"
"(9712207, 9707237)"
"(9902149, 9612226)"
"(9703210, 9608063)"
"(9701027, 9608057)"
"(9809061, 9602058)"
"(9911094, 9206028)"
"(9801004, 9404135)"
"(9804200, 9409184)"
"(9912226, 9902101)"
"(9910127, 9203036)"
"(9910071, 9505187)"
"(9707069, 9612151)"
"(9812051, 9505187)"
"(9904064, 9805156)"
"(9504161, 9311041)"
"(9609214, 9410159)"
"(9410121, 9212129)"
"(9912261, 9902149)"
"(9809010, 9608057)"
"(9803262, 9501070)"
"(9710105, 9301042)"
"(9411075, 9305005)"
"(9605132, 9404135)"
"(9910136, 9207015)"
"(9911094, 9404186)"
"(9303140, 9210075)"
"(9705161, 9310132)"
"(9511098, 9503044)"
"(9910127, 9301042)"
"(9801004, 9302109)"
"(9707148, 9503101)"
"(9912024, 9512085)"
"(9904216, 9207015)"
"(9909114, 9604026)"
"(9902189, 9605112)"
"(9704001, 9508122)"
"(9803249, 9803224)"
"(9801115, 9707217)"
"(9808095, 9412056)"
"(9909114, 9905060)"
"(9512210, 9501033)"
"(9804029, 9701101)"
"(9802019, 9211068)"
"(9803262, 9612190)"
"(9410198, 9211068)"
"(9710105, 9304008)"
"(9605052, 9404135)"
"(9606030, 9411158)"
"(9503169, 9406047)"
"(9404015, 9210011)"
"(9506163, 9503209)"
"(9910156, 9905152)"
"(9511033, 9407135)"
"(9810154, 9408112)"
"(9811070, 9511017)"
"(9907081, 9604072)"
"(9910029, 9412143)"
"(9709063, 9306028)"
"(9912024, 9805156)"
"(9808041, 9203037)"
"(9709066, 9409166)"
"(9803115, 9404015)"
"(9604096, 9505026)"
"(9806211, 9210075)"
"(9704110, 9506033)"
"(9809061, 9805092)"
"(9412227, 9401154)"
"(9707069, 9304008)"
"(9911112, 9904064)"
"(9512157, 9512085)"
"(9909133, 9511143)"
"(9803262, 9507143)"
"(9412119, 9306034)"
"(9512129, 2114)"
"(9609214, 9409184)"
"(9908128, 9605012)"
"(9912226, 9408084)"
"(9709066, 9307035)"
"(9803071, 9305122)"
"(9707237, 9503169)"
"(9704001, 9605216)"
"(9901136, 9412152)"
"(9710105, 9703113)"
"(9910029, 9610209)"
"(9707148, 9704001)"
"(9509142, 9508045)"
"(9909114, 9806138)"
"(9609015, 9310132)"
"(9411075, 9306034)"
"(9612042, 9502037)"
"(9308136, 9302109)"
"(9210011, 2114)"
"(9811012, 9803262)"
"(9302109, 9201020)"
"(9701101, 9505187)"
"(9812217, 9512095)"
"(9907081, 9203036)"
"(9910156, 9412056)"
"(9910061, 9404135)"
"(9803071, 9210071)"
"(9704043, 9704021)"
"(9511033, 9208047)"
"(9805156, 2114)"
"(9908146, 9903048)"
"(9610062, 9304008)"
"(9805092, 9609214)"
"(9808041, 9511143)"
"(9407154, 9210071)"
"(9905176, 9812051)"
"(9905203, 9201020)"
"(9703113, 9512129)"
"(9910156, 9811232)"
"(9905092, 9304008)"
"(9703113, 9412227)"
"(9606076, 9308136)"
"(9602058, 9503227)"
"(9812051, 9705024)"
"(9803262, 9709220)"
"(9910071, 9803206)"
"(9912226, 9407022)"
"(9911112, 9703057)"
"(9902192, 9412152)"
"(9606076, 9506163)"
"(9910119, 9503209)"
"(9909114, 9206063)"
"(9411075, 9410159)"
"(9910071, 9704082)"
"(9908128, 9511098)"
"(9805156, 9805092)"
"(9504161, 9503044)"
"(9610062, 9305005)"
"(9904064, 9707217)"
"(9902189, 9707217)"
"(9507150, 9309030)"
"(9411196, 9310083)"
"(9608125, 2114)"
"(9811012, 9503097)"
"(9704082, 9606076)"
"(9707148, 9210071)"
"(9909052, 9605132)"
"(9410159, 9408112)"
"(9912107, 9309030)"
"(9612225, 9412056)"
"(9811070, 9410042)"
"(9410198, 9305122)"
"(9511098, 9311041)"
"(9307129, 9301042)"
"(9511143, 9404135)"
"(9608057, 9407022)"
"(9307030, 9306013)"
"(9803073, 9503079)"
"(9707148, 9703113)"
"(9610062, 9604072)"
"(9902126, 9804029)"
"(9603114, 9512095)"
"(9910087, 9407022)"
"(9707086, 9703210)"
"(9912226, 9705139)"
"(9806138, 9706036)"
"(9608057, 9407135)"
"(9705202, 9704110)"
"(9902126, 9511143)"
"(9310140, 9304008)"
"(9909133, 9605052)"
"(9803031, 9704110)"
"(9411158, 9304008)"
"(9910067, 9909133)"
"(9911112, 9211068)"
"(9608057, 9410159)"
"(9308136, 9303140)"
"(9809010, 9603146)"
"(9909133, 9808108)"
"(9803206, 9512210)"
"(9801115, 9503169)"
"(9902192, 9612042)"
"(9701160, 9609015)"
"(9905092, 9810163)"
"(9905060, 9809061)"
"(9602117, 9307078)"
"(9805026, 9203036)"
"(9905176, 9408112)"
"(9805198, 9301042)"
"(9904104, 9602058)"
"(9608125, 9501033)"
"(9803206, 9607234)"
"(9507079, 9406047)"
"(9905211, 9902149)"
"(9912107, 9808108)"
"(9903129, 9501033)"
"(9605216, 2114)"
"(9803071, 9211068)"
"(9605132, 9409044)"
"(9911112, 9902189)"
"(9608125, 9604072)"
"(9902192, 9703113)"
"(9605109, 9412119)"
"(9902126, 9809147)"
"(9612236, 9301042)"
"(9508024, 9412056)"
"(9603169, 9404135)"
"(9803224, 9707148)"
"(9811012, 9405026)"
"(9803249, 9801115)"
"(9904208, 9707237)"
"(9603114, 9312036)"
"(9803231, 9701095)"
"(9801008, 9303140)"
"(9902099, 9608125)"
"(9608190, 9308136)"
"(9711061, 9604072)"
"(9703204, 9408112)"
"(9705024, 9612236)"
"(9404135, 9301042)"
"(9912226, 9502058)"
"(9304008, 9211133)"
"(9803073, 9410121)"
"(9910071, 9802092)"
"(9909114, 9305005)"
"(9307035, 2114)"
"(9904081, 9704110)"
"(9910071, 9412152)"
"(9612111, 9412143)"
"(9609106, 9510026)"
"(9705161, 9511143)"
"(9903129, 9612042)"
"(9412227, 9412056)"
"(9707234, 9307078)"
"(9610062, 9506033)"
"(9811004, 9403132)"
"(9905152, 9904216)"
"(9910119, 9605112)"
"(9612111, 9308136)"
"(9804143, 9705202)"
"(9903048, 9405159)"
"(9812217, 9706036)"
"(9503097, 9305122)"
"(9704110, 9703113)"
"(9605112, 9604096)"
"(9610209, 9311157)"
"(9711061, 9410159)"
"(9910087, 9208047)"
"(9608125, 9304008)"
"(9508024, 9211068)"
"(9901023, 9704110)"
"(9803262, 9701160)"
"(9811012, 9409166)"
"(9806170, 9401154)"
"(9902126, 9210075)"
"(9704043, 9409184)"
"(9912261, 9511033)"
"(9909052, 9610209)"
"(9608063, 9607234)"
"(9609122, 9607234)"
"(9811004, 9808108)"
"(9704110, 9210071)"
"(9708163, 9505083)"
"(9712207, 9505083)"
"(9704001, 9605112)"
"(9612151, 9608190)"
"(9904064, 9502037)"
"(9612236, 9603169)"
"(9803262, 9404015)"
"(9803262, 9606030)"
"(9704021, 9304096)"
"(9902189, 9809061)"
"(9704001, 9608036)"
"(9905211, 9508045)"
"(9902126, 9803206)"
"(9608036, 9606030)"
"(9503169, 9412143)"
"(9403132, 9303157)"
"(9904104, 9503101)"
"(9809164, 9704043)"
"(9910071, 9311041)"
"(9801008, 9608057)"
"(9406047, 9405027)"
"(9508024, 9212129)"
"(9407135, 9311157)"
"(9910071, 9902189)"
"(9912261, 9505026)"
"(9701095, 9701047)"
"(9806211, 9801115)"
"(9404093, 9307078)"
"(9803249, 9307078)"
"(9903048, 9612226)"
"(9604072, 9405026)"
"(9802019, 9408171)"
"(9912024, 9704110)"
"(9803174, 9710105)"
"(9701160, 9306013)"
"(9805156, 9412056)"
"(9510026, 9412119)"
"(9612042, 9304096)"
"(9608057, 9604072)"
"(9704110, 9304008)"
"(9504108, 9410159)"
"(9809010, 9410198)"
"(9306013, 9304008)"
"(9310083, 9304096)"
"(9905038, 9312036)"
"(9508045, 9208047)"
"(9612093, 9607104)"
"(9607104, 9408112)"
"(9910007, 9902189)"
"(9607104, 9306013)"
"(9506149, 9303140)"
"(9506163, 9409166)"
"(9704082, 9601050)"
"(9912107, 9803073)"
"(9809061, 9605089)"
"(9709066, 9707069)"
"(9902189, 9808095)"
"(9910136, 9409184)"
"(9601135, 9511098)"
"(9903082, 9809061)"
"(9810163, 9211036)"
"(9812051, 9203037)"
"(9704082, 9508024)"
"(9902101, 9803262)"
"(9910087, 9801008)"
"(9503169, 9501033)"
"(9704021, 9408112)"
"(9707069, 2114)"
"(9902126, 9307030)"
"(9905092, 9804029)"
"(9610037, 9303157)"
"(9801058, 9604072)"
"(9912226, 9612190)"
"(9612151, 9412119)"
"(9605216, 9511143)"
"(9901136, 9210071)"
"(9809061, 9408084)"
"(9709080, 9701027)"
"(9911112, 9503101)"
"(9612151, 9307035)"
"(9811004, 9405159)"
"(9904216, 9603114)"
"(9408112, 9306028)"
"(9905092, 9405159)"
"(9812051, 9201020)"
"(9612042, 9312036)"
"(9910071, 9602058)"
"(9303046, 9211079)"
"(9307059, 9207015)"
"(9712207, 9704021)"
"(9912107, 9203036)"
"(9602039, 9306103)"
"(9910007, 9305122)"
"(9801004, 9605112)"
"(9712119, 9707086)"
"(9809164, 9707217)"
"(9612226, 9507052)"
"(9803224, 9412119)"
"(9803206, 9609015)"
"(9902149, 9307030)"
"(9911094, 9201020)"
"(9801058, 9707086)"
"(9811070, 9801115)"
"(9605216, 9505083)"
"(9910087, 9704021)"
"(9612042, 9608190)"
"(9801058, 9203036)"
"(9411158, 9210071)"
"(9608125, 9506163)"
"(9803073, 9405018)"
"(9811012, 9805156)"
"(9910071, 9701160)"
"(9911065, 9910156)"
"(9609122, 9508045)"
"(9811232, 9408112)"
"(9804143, 9511143)"
"(9804200, 9511143)"
"(9910071, 9212129)"
"(9704110, 9305122)"
"(9602058, 9411075)"
"(9904104, 9506149)"
"(9811070, 9306034)"
"(9905039, 9206028)"
"(9707237, 9605054)"
"(9610037, 9608057)"
"(9804143, 9509142)"
"(9910061, 9607234)"
"(9507150, 9506163)"
"(9905092, 9301042)"
"(9704043, 9401154)"
"(9612151, 9306013)"
"(9912107, 9804029)"
"(9907140, 9408112)"
"(9601063, 9312036)"
"(9612236, 9306034)"
"(9705139, 9607234)"
"(9504161, 9301042)"
"(9704110, 9603200)"
"(9911094, 9203037)"
"(9706036, 9403132)"
"(9801058, 9410159)"
"(9609015, 9605132)"
"(9311157, 9306028)"
"(9909133, 9502058)"
"(9808095, 9607104)"
"(9803224, 9803071)"
"(9408171, 9408112)"
"(9404044, 9310132)"
"(9408171, 9312036)"
"(9705202, 9612236)"
"(9304049, 9203036)"
"(9910071, 9203036)"
"(9905092, 9704082)"
"(9302010, 9203037)"
"(9801004, 9507052)"
"(9907081, 9501033)"
"(9911094, 9606030)"
"(9703210, 9511058)"
"(9801058, 9503181)"
"(9704001, 9701096)"
"(9608190, 9608063)"
"(9503209, 9211079)"
"(9910071, 9811012)"
"(9607234, 9211079)"
"(9511098, 9206063)"
"(9803262, 9404186)"
"(9807241, 9704110)"
"(9804143, 9612151)"
"(9703210, 9308136)"
"(9910119, 9512129)"
"(9903129, 9705202)"
"(9707086, 9609214)"
"(9612236, 9207015)"
"(9601050, 9203037)"
"(9812051, 9805092)"
"(9304008, 9201056)"
"(9803025, 9310132)"
"(9608057, 9601135)"
"(9412143, 9409166)"
"(9909133, 9604096)"
"(9910156, 9704021)"
"(9809164, 9801058)"
"(9704043, 9211079)"
"(9801008, 9408112)"
"(9708163, 2114)"
"(9904208, 9502058)"
"(9707237, 9511140)"
"(9902149, 9803206)"
"(9910071, 9704011)"
"(9803262, 9803031)"
"(9804143, 9604096)"
"(9903048, 9902101)"
"(9612226, 9612225)"
"(9908128, 9904209)"
"(9902126, 9206028)"
"(9707237, 9604180)"
"(9603156, 9201020)"
"(9905211, 9312036)"
"(9902189, 9306079)"
"(9711061, 9605109)"
"(9608063, 9503079)"
"(9404015, 9205090)"
"(9707237, 9211045)"
"(9808095, 9606030)"
"(9306103, 9306013)"
"(9708163, 9704001)"
"(9901136, 9801115)"
"(9701168, 9512085)"
"(9507150, 9404015)"
"(9911112, 9506149)"
"(9809061, 9503101)"
"(9605132, 9411075)"
"(9909114, 9506163)"
"(9911094, 9607104)"
"(9603184, 9309030)"
"(9608036, 9211068)"
"(9803262, 9705024)"
"(9703113, 9603156)"
"(9701101, 9606030)"
"(9509142, 9507052)"
"(9610209, 9610062)"
"(9811012, 9410126)"
"(9707234, 9310132)"
"(9805092, 9408112)"
"(9408112, 9201020)"
"(9707086, 9507052)"
"(9902126, 9801115)"
"(9905092, 9610083)"
"(9612093, 9208047)"
"(9910071, 9405159)"
"(9502037, 9412152)"
"(9610062, 9307030)"
"(9701098, 9406047)"
"(9904216, 9604072)"
"(9411075, 9206028)"
"(9508045, 9305005)"
"(9606076, 9201020)"
"(9909114, 9610083)"
"(9907140, 9704110)"
"(9812051, 9404174)"
"(9602039, 9203037)"
"(9610237, 9507052)"
"(9808108, 9303140)"
"(9707069, 9210071)"
"(9912107, 9402107)"
"(9709080, 9210071)"
"(9404135, 9403132)"
"(9605012, 9506033)"
"(9503181, 9311157)"
"(9905152, 9811004)"
"(9910071, 9709220)"
"(9910091, 9405159)"
"(9811070, 9611052)"
"(9904064, 9511098)"
"(9709066, 9703210)"
"(9902189, 9805156)"
"(9812051, 9703057)"
"(9911112, 9705024)"
"(9706036, 9603169)"
"(9505026, 9307030)"
"(9910183, 9408112)"
"(9911112, 9809147)"
"(9711061, 9611052)"
"(9612042, 9411075)"
"(9811070, 9507143)"
"(9605216, 9605052)"
"(9803249, 9206063)"
"(9909133, 9704001)"
"(9805156, 9612042)"
"(9909133, 9905060)"
"(9902192, 9701027)"
"(9902099, 9805198)"
"(9904209, 9902101)"
"(9605112, 9407022)"
"(9312036, 9206028)"
"(9912107, 9501070)"
"(9811012, 9708163)"
"(9912107, 9905176)"
"(9903129, 9612226)"
"(9407154, 9301042)"
"(9812217, 9411075)"
"(9310083, 9205105)"
"(9904216, 9612190)"
"(9812217, 9408112)"
"(9512095, 9307078)"
"(9701160, 9612236)"
"(9604072, 9512095)"
"(9803025, 9408084)"
"(9503181, 9404135)"
"(9801058, 9505187)"
"(9901023, 9801058)"
"(9912261, 9503227)"
"(9711061, 9506163)"
"(9803262, 9601164)"
"(9902099, 9512095)"
"(9306013, 9207015)"
"(9808095, 9211079)"
"(9506163, 9410195)"
"(9703210, 9511143)"
"(9912226, 9605109)"
"(9511098, 2114)"
"(9901136, 9704001)"
"(9506149, 9503097)"
"(9811070, 9407135)"
"(9910087, 9304008)"
"(9708163, 9412152)"
"(9701101, 9605132)"
"(9404093, 9201020)"
"(9707069, 9506163)"
"(9708163, 9603200)"
"(9612111, 9310083)"
"(9612226, 9608190)"
"(9905039, 9201020)"
"(9910091, 9908146)"
"(9809061, 9506149)"
"(9910087, 9404186)"
"(9512095, 9211079)"
"(9904104, 9705024)"
"(9605054, 9305122)"
"(9911094, 9801008)"
"(9911112, 9408084)"
"(9310132, 9201056)"
"(9804200, 9308136)"
"(9803073, 9503209)"
"(9503097, 9304008)"
"(9512085, 9305005)"
"(9210071, 9207001)"
"(9909133, 9611052)"
"(9910071, 9612190)"
"(9706036, 9605132)"
"(9605012, 9307030)"
"(9801058, 9703113)"
"(9502037, 9206063)"
"(9910087, 9206028)"
"(9611202, 9306079)"
"(9707148, 9410042)"
"(9812217, 9709080)"
"(9511033, 9301042)"
"(9809010, 9303140)"
"(9412056, 9310183)"
"(9911112, 9807241)"
"(9803263, 9801115)"
"(9912226, 9904064)"
"(9910127, 9604072)"
"(9507079, 9407135)"
"(9812051, 9603200)"
"(9609015, 9210075)"
"(9902126, 9503101)"
"(9905092, 9207015)"
"(9501033, 9311157)"
"(9404135, 9305005)"
"(9608057, 9506163)"
"(9603009, 9404015)"
"(9703113, 9603184)"
"(9503227, 9502058)"
"(9610237, 9607234)"
"(9612236, 9509099)"
"(9505026, 2114)"
"(9902149, 9605089)"
"(9701047, 9305005)"
"(9605216, 9304008)"
"(9910029, 9307030)"
"(9412152, 9307059)"
"(9505187, 9503097)"
"(9610237, 9512210)"
"(9802092, 9704110)"
"(9503101, 9307059)"
"(9612236, 9305005)"
"(9910156, 9605132)"
"(9503044, 9409166)"
"(9808041, 9203036)"
"(9910067, 9605112)"
"(9905039, 9309030)"
"(9806170, 9511143)"
"(9505187, 9404135)"
"(9711061, 9503181)"
"(9603009, 9408084)"
"(9804143, 9306028)"
"(9803231, 9503101)"
"(9912226, 9506163)"
"(9609015, 9407135)"
"(9803025, 9207015)"
"(9910061, 9712207)"
"(9910091, 9201020)"
"(9909114, 9612226)"
"(9407154, 9307078)"
"(9505187, 9211036)"
"(9911112, 9910183)"
"(9912261, 9307035)"
"(9804143, 9709220)"
"(9605054, 9506163)"
"(9707237, 9205090)"
"(9807241, 9612236)"
"(9911094, 9612151)"
"(9604096, 9511098)"
"(9808095, 9301042)"
"(9806211, 9704021)"
"(9901136, 9212129)"
"(9903048, 9301042)"
"(9904216, 9401154)"
"(9612093, 9310083)"
"(9405027, 9307078)"
"(9701101, 9603200)"
"(9605132, 9311157)"
"(9412152, 9404135)"
"(9810163, 9608125)"
"(9608190, 9310083)"
"(9803071, 9306034)"
"(9603169, 9408112)"
"(9910007, 9403132)"
"(9506033, 9503169)"
"(9910071, 9404174)"
"(9804143, 9203037)"
"(9808095, 9509142)"
"(9707237, 9508122)"
"(9805198, 9707086)"
"(9603146, 9306103)"
"(9610062, 9310132)"
"(9811012, 9803263)"
"(9903129, 9610083)"
"(9910156, 9312182)"
"(9812253, 9408112)"
"(9806211, 9412152)"
"(9609214, 9605089)"
"(9909133, 9803224)"
"(9911094, 9305005)"
"(9804200, 9311041)"
"(9610237, 9608190)"
"(9609106, 9412056)"
"(9701027, 9603156)"
"(9612093, 9602058)"
"(9612226, 9503169)"
"(9911112, 9310132)"
"(9804143, 9610237)"
"(9503169, 9307078)"
"(9605054, 9603114)"
"(9808041, 9608063)"
"(9803231, 9310083)"
"(9504108, 9210071)"
"(9901023, 9704043)"
"(9311157, 9208047)"
"(9903048, 9605132)"
"(9701098, 9207015)"
"(9605012, 2114)"
"(9603184, 9308136)"
"(9502037, 9304008)"
"(9507150, 9206028)"
"(9701047, 9206063)"
"(9707237, 9201056)"
"(9709066, 9410198)"
"(9803263, 9409184)"
"(9909059, 9902126)"
"(9310083, 9211045)"
"(9607234, 9405159)"
"(9408112, 9309030)"
"(9605089, 9303157)"
"(9909133, 9801207)"
"(9806170, 9412143)"
"(9311019, 9304008)"
"(9910156, 9410042)"
"(9503181, 9503097)"
"(9306079, 9306028)"
"(9609106, 9501033)"
"(9512210, 9306034)"
"(9902189, 9512095)"
"(9804029, 9707217)"
"(9808041, 9208047)"
"(9809061, 9803206)"
"(9608057, 9412152)"
"(9502037, 9306103)"
"(9903048, 9605109)"
"(9803231, 9412143)"
"(9910007, 9306103)"
"(9503097, 9206028)"
"(9602058, 9508024)"
"(9905152, 9703210)"
"(9612236, 9503101)"
"(9406047, 9306079)"
"(9904104, 9206063)"
"(9610037, 9508024)"
"(9707237, 9211133)"
"(9902126, 9506033)"
"(9703113, 9304096)"
"(9908146, 9804143)"
"(9805156, 9301042)"
"(9611052, 9404135)"
"(9803231, 9506149)"
"(9708163, 9703113)"
"(9512129, 9403132)"
"(9410121, 9407135)"
"(9503101, 9410126)"
"(9704110, 9501033)"
"(9805092, 9706036)"
"(9307035, 9211068)"
"(9505083, 9411075)"
"(9709066, 9503209)"
"(9905092, 9502058)"
"(9803231, 9803174)"
"(9805026, 9203037)"
"(9704001, 9410198)"
"(9609106, 9605132)"
"(9805092, 9709063)"
"(9903129, 9412056)"
"(9606076, 9307030)"
"(9707217, 9608063)"
"(9612225, 9506163)"
"(9811070, 9406047)"
"(9901023, 9609015)"
"(9805026, 9310083)"
"(9902099, 9701101)"
"(9910119, 9910091)"
"(9909114, 9810163)"
"(9705139, 9603156)"
"(9706036, 9505083)"
"(9502058, 9211036)"
"(9707237, 9707069)"
"(9512085, 9404186)"
"(9901023, 9804200)"
"(9602058, 9408112)"
"(9904104, 9509142)"
"(9802172, 9203036)"
"(9608190, 9210071)"
"(9602117, 9412056)"
"(9803231, 9611052)"
"(9410159, 9404093)"
"(9811012, 9405027)"
"(9710105, 9305122)"
"(9910007, 9803206)"
"(9606076, 9207015)"
"(9905039, 9410159)"
"(9811012, 9703210)"
"(9607104, 9512085)"
"(9808108, 9307035)"
"(9808041, 9404015)"
"(9412227, 9306103)"
"(9912261, 9910156)"
"(9610037, 9607234)"
"(9910087, 9905176)"
"(9908128, 9701101)"
"(9805156, 9612226)"
"(9211036, 9207015)"
"(9808108, 9712207)"
"(9911094, 9612226)"
"(9908128, 9711061)"
"(9503101, 9302109)"
"(9612151, 9602117)"
"(9704043, 9403132)"
"(9508024, 9410042)"
"(9910183, 9809061)"
"(9910071, 9604096)"
"(9809061, 9610209)"
"(9603156, 9306034)"
"(9802019, 9511143)"
"(9608063, 9306079)"
"(9804143, 9604026)"
"(9603200, 9512129)"
"(9803025, 9308136)"
"(9606030, 9405189)"
"(9711061, 9307030)"
"(9910087, 9809147)"
"(9912226, 9901023)"
"(9609015, 9203037)"
"(9603184, 2114)"
"(9812217, 9701101)"
"(9810154, 9704110)"
"(9904209, 9809164)"
"(9701027, 9603184)"
"(9411075, 9405159)"
